cow_id,date,days_in_lactation,body_temp_c,activity_index,rumination_min,milk_yield_l,ambient_temp_c,humidity_pct,thi,health_status,alert_flag
COW_23,2025-07-27,76,38.62,54.7,500.3,35.77,21.9,65.6,20.5,Healthy,0
COW_24,2025-07-27,206,38.74,71.1,464.3,25.98,20.3,76.0,19.6,Healthy,0
COW_25,2025-07-27,263,38.66,50.6,491.5,23.58,19.6,78.3,19.0,Healthy,0
COW_26,2025-07-27,143,38.81,53.6,495.8,22.79,20.4,54.1,18.9,Healthy,0
COW_27,2025-07-27,81,38.53,61.2,551.7,33.83,21.0,80.7,20.3,Healthy,0
COW_28,2025-07-27,237,38.66,40.0,494.3,19.37,20.9,68.5,19.8,Healthy,0
COW_29,2025-07-27,147,39.11,59.0,457.2,24.94,22.7,71.8,21.5,Healthy,0
COW_30,2025-07-27,230,38.87,62.4,488.5,28.56,20.5,70.4,19.5,Healthy,0
COW_01,2025-07-28,83,38.29,68.4,427.0,33.97,18.7,71.5,18.0,Healthy,0
COW_02,2025-07-28,251,38.49,47.4,487.1,26.67,20.6,62.2,19.3,Healthy,0
COW_03,2025-07-28,108,38.69,54.1,478.6,27.29,17.2,70.2,16.8,Healthy,0
COW_04,2025-07-28,105,38.63,57.5,508.7,22.36,19.0,76.7,18.4,Healthy,0
COW_05,2025-07-28,166,38.37,33.0,494.8,20.99,20.5,58.0,19.1,Healthy,0
COW_06,2025-07-28,245,38.46,67.0,465.0,20.71,19.3,65.1,18.4,Healthy,0
COW_07,2025-07-28,270,38.8,70.0,555.7,35.0,19.6,75.6,18.9,Healthy,0
COW_08,2025-07-28,233,38.56,48.7,500.9,33.86,18.4,72.0,17.8,Healthy,0
COW_09,2025-07-28,237,38.61,54.3,501.0,35.13,20.5,68.5,19.5,Healthy,0
COW_10,2025-07-28,298,38.72,55.6,484.2,27.15,20.2,61.6,19.0,Healthy,0
COW_11,2025-07-28,196,38.76,38.9,446.1,29.61,18.6,70.1,17.9,Healthy,0
COW_12,2025-07-28,97,38.41,62.7,453.9,22.7,18.0,57.6,17.1,Healthy,0
COW_13,2025-07-28,186,38.81,58.5,453.2,29.53,20.1,57.1,18.8,Healthy,0
COW_14,2025-07-28,167,38.61,45.4,446.4,33.65,20.2,68.7,19.2,Healthy,0
COW_15,2025-07-28,235,38.9,57.9,509.1,27.49,16.2,56.3,15.8,Healthy,0
COW_16,2025-07-28,130,38.66,63.4,425.6,31.63,21.6,68.7,20.3,Healthy,0
COW_17,2025-07-28,106,38.48,54.0,503.6,29.0,19.4,79.5,18.9,Healthy,0
COW_18,2025-07-28,89,38.46,66.9,468.4,28.99,18.1,75.1,17.6,Healthy,0
COW_19,2025-07-28,113,38.57,43.7,523.3,36.09,20.2,76.7,19.5,Healthy,0
COW_20,2025-07-28,284,38.88,49.0,488.7,34.51,18.8,56.7,17.8,Healthy,0
COW_21,2025-07-28,144,38.56,55.5,448.1,22.38,19.7,61.7,18.6,Healthy,0
COW_22,2025-07-28,263,38.52,46.0,468.8,22.42,21.6,78.0,20.8,Healthy,0
COW_23,2025-07-28,77,38.59,51.0,495.8,33.64,20.8,71.0,19.8,Healthy,0
COW_24,2025-07-28,207,39.02,69.3,456.0,24.93,20.7,71.5,19.7,Healthy,0
COW_25,2025-07-28,264,38.58,49.9,469.2,23.43,20.9,56.5,19.4,Healthy,0
COW_26,2025-07-28,144,38.86,41.1,481.6,20.52,19.3,77.9,18.7,Healthy,0
COW_27,2025-07-28,82,38.52,59.6,584.0,32.89,17.6,67.0,17.0,Healthy,0
COW_28,2025-07-28,238,38.6,50.3,480.4,19.12,18.8,74.0,18.2,Healthy,0
COW_29,2025-07-28,148,38.93,60.2,487.1,25.18,19.8,67.3,18.9,Healthy,0
COW_30,2025-07-28,231,38.91,54.6,480.3,28.83,18.3,67.5,17.6,Healthy,0
COW_01,2025-07-29,84,38.55,62.2,425.0,33.11,17.8,63.8,17.1,Healthy,0
COW_02,2025-07-29,252,38.39,47.9,522.3,25.59,16.8,57.6,16.3,Healthy,0
COW_03,2025-07-29,109,38.65,50.5,484.9,30.58,19.3,59.8,18.2,Healthy,0
COW_04,2025-07-29,106,38.68,70.7,502.4,25.19,19.6,72.7,18.8,Healthy,0
COW_05,2025-07-29,167,38.46,47.9,506.7,17.85,18.7,71.0,18.0,Healthy,0
COW_06,2025-07-29,246,38.54,62.8,454.3,23.23,19.2,69.8,18.4,Healthy,0
COW_07,2025-07-29,271,38.89,68.5,519.2,34.76,19.7,50.5,18.3,Healthy,0
COW_08,2025-07-29,234,38.6,52.6,509.8,30.22,16.4,76.4,16.1,Healthy,0
COW_09,2025-07-29,238,38.57,54.6,494.9,36.83,22.1,72.5,21.0,Healthy,0
COW_10,2025-07-29,299,38.56,59.3,460.4,27.14,17.4,51.1,16.6,Healthy,0
COW_11,2025-07-29,197,38.88,47.6,441.0,30.36,19.9,69.8,19.0,Healthy,0
COW_12,2025-07-29,98,38.46,56.0,452.1,20.09,17.5,54.9,16.8,Healthy,0
COW_13,2025-07-29,187,38.63,49.5,453.1,28.02,15.1,62.3,15.0,Healthy,0
COW_14,2025-07-29,168,38.55,54.6,451.8,29.83,18.3,73.6,17.8,Healthy,0
COW_15,2025-07-29,236,38.77,54.7,506.4,27.46,17.2,66.4,16.7,Healthy,0
COW_16,2025-07-29,131,38.81,67.3,487.1,32.33,19.1,54.8,17.9,Healthy,0
COW_17,2025-07-29,107,38.53,53.4,500.9,25.73,17.5,60.8,16.8,Healthy,0
COW_18,2025-07-29,90,38.61,68.0,481.6,29.54,20.1,54.2,18.7,Healthy,0
COW_19,2025-07-29,114,38.62,62.7,478.9,40.01,20.7,66.7,19.5,Healthy,0
COW_20,2025-07-29,285,38.77,45.7,460.3,36.13,19.9,50.1,18.4,Healthy,0
COW_21,2025-07-29,145,38.78,50.8,476.0,21.47,18.2,73.3,17.7,Healthy,0
COW_22,2025-07-29,264,38.65,36.9,488.1,24.68,17.7,64.5,17.1,Healthy,0
COW_23,2025-07-29,78,38.46,59.4,497.1,31.7,21.0,76.7,20.2,Healthy,0
COW_24,2025-07-29,208,38.88,61.8,466.1,27.95,17.9,62.9,17.2,Healthy,0
COW_25,2025-07-29,265,38.52,55.3,467.2,25.27,19.4,64.5,18.4,Healthy,0
COW_26,2025-07-29,145,38.82,52.0,532.3,24.16,17.9,60.0,17.1,Healthy,0
COW_27,2025-07-29,83,38.64,61.6,559.6,31.54,19.0,74.9,18.3,Healthy,0
COW_28,2025-07-29,239,38.64,54.0,514.6,18.66,14.7,73.4,14.6,Healthy,0
COW_29,2025-07-29,149,38.93,60.5,458.9,26.55,16.5,46.4,15.9,Healthy,0
COW_30,2025-07-29,232,38.93,63.9,474.3,28.64,21.4,63.7,20.0,Healthy,0
COW_01,2025-07-30,85,38.43,62.9,436.5,31.12,18.3,76.9,17.8,Healthy,0
COW_02,2025-07-30,253,38.63,49.8,516.8,27.3,16.8,68.6,16.4,Healthy,0
COW_03,2025-07-30,110,38.8,61.4,492.2,30.85,20.4,74.0,19.5,Healthy,0
COW_04,2025-07-30,107,38.62,54.9,507.9,24.0,18.6,54.7,17.6,Healthy,0
COW_05,2025-07-30,168,38.4,38.0,489.5,20.03,18.7,66.8,17.9,Healthy,0
COW_06,2025-07-30,247,38.67,65.4,455.5,24.15,19.4,61.5,18.4,Healthy,0
COW_07,2025-07-30,272,38.77,74.2,542.9,36.67,18.8,64.4,18.0,Healthy,0
COW_08,2025-07-30,235,38.44,43.5,545.8,36.23,18.6,62.7,17.7,Healthy,0
COW_09,2025-07-30,239,38.68,72.3,500.4,36.73,19.6,56.9,18.4,Healthy,0
COW_10,2025-07-30,300,38.54,62.6,492.0,27.98,15.6,54.1,15.3,Healthy,0
COW_11,2025-07-30,198,38.82,47.4,492.4,31.03,17.5,63.6,16.9,Healthy,0
COW_12,2025-07-30,99,38.57,52.4,440.8,23.1,18.4,75.2,17.9,Healthy,0
COW_13,2025-07-30,188,38.59,55.8,439.8,26.45,16.6,64.4,16.2,Healthy,0
COW_14,2025-07-30,169,38.44,52.8,478.3,33.0,18.5,54.6,17.5,Healthy,0
COW_15,2025-07-30,237,38.89,56.3,520.8,25.92,17.6,61.7,16.9,Healthy,0
COW_16,2025-07-30,132,38.72,63.9,440.7,33.98,20.3,74.1,19.4,Healthy,0
COW_17,2025-07-30,108,38.66,54.4,496.2,29.54,20.9,75.0,20.0,Healthy,0
COW_18,2025-07-30,91,38.51,69.2,481.3,28.26,14.8,56.3,14.7,Healthy,0
COW_19,2025-07-30,115,38.73,49.7,493.2,38.59,15.7,69.5,15.5,Healthy,0
COW_20,2025-07-30,286,39.02,40.6,471.2,36.98,20.6,64.2,19.4,Healthy,0
COW_21,2025-07-30,146,38.76,53.1,473.6,21.09,20.5,74.0,19.6,Healthy,0
COW_22,2025-07-30,265,38.73,46.9,522.3,20.37,17.0,74.8,16.7,Healthy,0
COW_23,2025-07-30,79,38.6,58.0,509.9,35.27,19.6,54.4,18.3,Healthy,0
COW_24,2025-07-30,209,38.94,66.0,441.3,28.28,19.2,69.3,18.4,Healthy,0
COW_25,2025-07-30,266,38.65,52.5,489.9,19.23,17.8,73.4,17.4,Healthy,0
COW_26,2025-07-30,146,38.84,45.6,488.7,25.03,20.1,51.8,18.6,Healthy,0
COW_27,2025-07-30,84,38.41,58.6,555.2,32.67,18.9,68.5,18.1,Healthy,0
COW_28,2025-07-30,240,38.63,42.9,479.0,19.15,20.5,66.3,19.4,Healthy,0
COW_29,2025-07-30,150,38.88,57.1,464.4,27.7,20.6,69.3,19.6,Healthy,0
COW_30,2025-07-30,233,38.89,58.1,504.2,31.27,20.2,65.2,19.1,Healthy,0
